id_trabajador,estado,antiguedad,curso,curso_id
2179,Veracruz,30.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
1601,Veracruz,30.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
302,Guanajuato,30.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
2099,Zacatecas,30.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
347,México,30.0,Administración de tecnología de información y comunicaciones,20
1292,Nayarit,30.0,Administración de tecnología de información y comunicaciones,20
1554,Chiapas,30.0,Administración de tecnología de información y comunicaciones,20
1735,San Luis Potosí,30.0,Administración de tecnología de información y comunicaciones,20
1521,Baja California,30.0,Administración de tecnología de información y comunicaciones,20
1585,Guerrero,30.0,Administración de tecnología de información y comunicaciones,20
477,Durango,30.0,Administración de tecnología de información y comunicaciones,20
728,México,30.0,Administración de tecnología de información y comunicaciones,20
1598,Jalisco,30.0,"Evaluación de planes, programas y proyectos",21
347,México,30.0,"Evaluación de planes, programas y proyectos",21
990,Querétaro,30.0,"Evaluación de planes, programas y proyectos",21
1049,Jalisco,30.0,"Evaluación de planes, programas y proyectos",21
990,Querétaro,30.0,Desarrollo de normativa,22
1612,Chiapas,30.0,Desarrollo de normativa,22
17,Ciudad de México,30.0,Procesamiento informático,34
47,México,30.0,Procesamiento informático,34
843,Ciudad de México,30.0,Procesamiento informático,34
1843,Ciudad de México,30.0,Procesamiento informático,34
1735,San Luis Potosí,30.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",35
6,Chihuahua,30.0,Registro de actos de partidos y agrupaciones políticas,23
1585,Guerrero,30.0,Registro de actos de partidos y agrupaciones políticas,23
1202,Hidalgo,30.0,Registro de actos de partidos y agrupaciones políticas,23
440,Nuevo León,30.0,Reincorporación al padrón electoral,5
811,México,30.0,Reincorporación al padrón electoral,5
2078,Ciudad de México,30.0,Reincorporación al padrón electoral,5
302,Guanajuato,30.0,Distribución de documentación y material electoral,36
1806,Ciudad de México,30.0,Distribución de documentación y material electoral,36
2099,Zacatecas,30.0,Distribución de documentación y material electoral,36
167,Chiapas,30.0,Distribución de documentación y material electoral,36
270,Guanajuato,30.0,Distribución de documentación y material electoral,36
1601,Veracruz,30.0,Distribución de documentación y material electoral,36
2179,Veracruz,30.0,Distribución de documentación y material electoral,36
1843,Ciudad de México,30.0,Almacenamiento de documentación y material electoral,37
1675,Ciudad de México,30.0,Almacenamiento de documentación y material electoral,37
1611,Jalisco,30.0,Desarrollo de sistemas,24
728,México,30.0,Desarrollo de sistemas,24
1580,Guanajuato,30.0,Desarrollo de sistemas,24
1585,Guerrero,30.0,Desarrollo de sistemas,24
850,México,30.0,Verificación de sesiones de los órganos desconcentrados,25
70,Jalisco,30.0,Verificación del padrón electoral,3
1601,Veracruz,30.0,"Diseño, mejora y producción de material electoral",26
270,Guanajuato,30.0,"Diseño, mejora y producción de material electoral",26
270,Guanajuato,30.0,"Diseño, mejora y producción de documentación electoral",27
2097,Sinaloa,30.0,"Diseño, mejora y producción de documentación electoral",27
1521,Baja California,30.0,Administración de los tiempos del estado en radio y televisión,39
1885,Guerrero,29.0,Atención de asuntos jurídicos,40
560,Ciudad de México,29.0,Atención de asuntos jurídicos,40
1005,Veracruz,29.0,Atención de asuntos jurídicos,40
1428,Aguascalientes,29.0,Atención de asuntos jurídicos,40
1593,Puebla,29.0,Atención de asuntos jurídicos,40
1986,Michoacán,29.0,Atención de asuntos jurídicos,40
2166,San Luis Potosí,29.0,Atención de asuntos jurídicos,40
1829,San Luis Potosí,29.0,Atención de asuntos jurídicos,40
2121,Oaxaca,29.0,Atención de asuntos jurídicos,40
475,Puebla,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
652,México,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1180,México,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1470,Durango,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1260,Coahuila,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1885,Guerrero,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
2124,Querétaro,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
462,Chihuahua,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
560,Ciudad de México,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
882,Baja California,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1593,Puebla,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1626,Chiapas,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1986,Michoacán,29.0,"Aplicación y gestión de recursos humanos, materiales y financieros",41
1074,Tamaulipas,29.0,Selección de personal,42
1260,Coahuila,29.0,Selección de personal,42
1269,Veracruz,29.0,Selección de personal,42
195,Tabasco,29.0,Selección de personal,42
235,México,29.0,Selección de personal,42
480,Veracruz,29.0,Selección de personal,42
1470,Durango,29.0,Selección de personal,42
1489,Aguascalientes,29.0,Selección de personal,42
1515,Tamaulipas,29.0,Selección de personal,42
507,Michoacán,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
757,México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
875,Campeche,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1099,Ciudad de México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1489,Aguascalientes,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1533,Michoacán,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1694,Veracruz,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
2122,Ciudad de México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1141,Nayarit,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
1180,México,29.0,Operación de las comisiones de vigilancia del registro federal de electores,44
882,Baja California,29.0,Administración de base de datos,10
1515,Tamaulipas,29.0,Administración de base de datos,10
1703,Guanajuato,29.0,Administración de base de datos,10
1975,Oaxaca,29.0,Administración de base de datos,45
1489,Aguascalientes,29.0,Administración de base de datos,45
434,Ciudad de México,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
507,Michoacán,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
757,México,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
875,Campeche,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
1597,Colima,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
1831,Veracruz,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
1596,Oaxaca,29.0,Actualización del padrón electoral y credencialización de los ciudadanos,31
751,Zacatecas,29.0,Construcción de la cartografía electoral,43
1626,Chiapas,29.0,Construcción de la cartografía electoral,43
1862,Jalisco,29.0,Construcción de la cartografía electoral,43
1821,San Luis Potosí,29.0,Construcción de la cartografía electoral,43
1180,México,29.0,Construcción de la cartografía electoral,43
1005,Veracruz,29.0,Fiscalización a los sujetos obligados,12
2166,San Luis Potosí,29.0,Fiscalización a los sujetos obligados,12
721,México,29.0,Depuración del padrón electoral,32
1378,Nayarit,29.0,Depuración del padrón electoral,32
1099,Ciudad de México,29.0,Depuración del padrón electoral,32
1694,Veracruz,29.0,Depuración del padrón electoral,32
507,Michoacán,29.0,Depuración del padrón electoral,32
757,México,29.0,Depuración del padrón electoral,32
1533,Michoacán,29.0,Depuración del padrón electoral,32
1862,Jalisco,29.0,Depuración del padrón electoral,32
235,México,29.0,Impartición de capacitación,13
462,Chihuahua,29.0,Impartición de capacitación,13
480,Veracruz,29.0,Impartición de capacitación,13
813,Sonora,29.0,Impartición de capacitación,13
968,Ciudad de México,29.0,Impartición de capacitación,13
719,México,29.0,Impartición de capacitación,13
768,Tlaxcala,29.0,Impartición de capacitación,13
1365,Zacatecas,29.0,Impartición de capacitación,13
434,Ciudad de México,29.0,Impartición de capacitación,13
475,Puebla,29.0,Impartición de capacitación,46
831,Guanajuato,29.0,Impartición de capacitación,46
858,Querétaro,29.0,Impartición de capacitación,46
1703,Guanajuato,29.0,Impartición de capacitación,46
539,Ciudad de México,29.0,"Planeación de planes, programas y proyectos",14
462,Chihuahua,29.0,"Planeación de planes, programas y proyectos",14
1418,Veracruz,29.0,"Planeación de planes, programas y proyectos",14
1260,Coahuila,29.0,"Planeación de planes, programas y proyectos",47
1503,Tamaulipas,29.0,"Planeación de planes, programas y proyectos",47
1597,Colima,29.0,Operación de módulos de atención ciudadana,33
434,Ciudad de México,29.0,Operación de módulos de atención ciudadana,33
1596,Oaxaca,29.0,Operación de módulos de atención ciudadana,33
1071,Michoacán,29.0,Operación de módulos de atención ciudadana,33
1831,Veracruz,29.0,Operación de módulos de atención ciudadana,33
768,Tlaxcala,29.0,Aplicación de metodología estadística y/o demográfica,15
1071,Michoacán,29.0,Aplicación de metodología estadística y/o demográfica,15
1020,Tlaxcala,29.0,"Seguimiento de planes, programas y proyectos",16
652,México,29.0,"Seguimiento de planes, programas y proyectos",16
1071,Michoacán,29.0,"Seguimiento de planes, programas y proyectos",16
1503,Tamaulipas,29.0,"Seguimiento de planes, programas y proyectos",16
1829,San Luis Potosí,29.0,"Seguimiento de planes, programas y proyectos",16
1885,Guerrero,29.0,"Seguimiento de planes, programas y proyectos",16
813,Sonora,29.0,Diseño de programas de capacitación,17
1348,Quintana Roo,29.0,Diseño de programas de capacitación,17
1365,Zacatecas,29.0,Diseño de programas de capacitación,17
1470,Durango,29.0,Diseño de programas de capacitación,17
719,México,29.0,Diseño de materiales de capacitación,18
858,Querétaro,29.0,Diseño de materiales de capacitación,18
1348,Quintana Roo,29.0,Diseño de materiales de capacitación,18
1365,Zacatecas,29.0,Diseño de materiales de capacitación,18
1831,Veracruz,29.0,Diseño de materiales de capacitación,18
1515,Tamaulipas,29.0,Diseño de materiales de capacitación,18
813,Sonora,29.0,Diseño de materiales de capacitación,18
195,Tabasco,29.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
831,Guanajuato,29.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
1626,Chiapas,29.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
977,Veracruz,29.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
1211,Michoacán,29.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",19
1141,Nayarit,29.0,Administración de tecnología de información y comunicaciones,20
1703,Guanajuato,29.0,Administración de tecnología de información y comunicaciones,48
1975,Oaxaca,29.0,Administración de tecnología de información y comunicaciones,48
721,México,29.0,Administración de tecnología de información y comunicaciones,48
751,Zacatecas,29.0,Administración de tecnología de información y comunicaciones,48
